2.212921e-02 1.146493e+00 1.069374e+00 -7.983745e-02 4.079772e-01 5.341506e-01 2.290681e-01 -2.864832e-01
1.612451e-01 -3.301950e-01 -1.454806e-01 -4.706703e-02 8.693209e-03 2.178327e-01 2.487099e-02 -2.531513e-01
6.103719e-01 4.010608e-01 8.042440e-01 1.813600e-04 1.841393e-01 4.454465e-01 1.161649e-01 -3.170360e-01
-5.827262e-01 7.216671e-01 1.111991e+00 -1.916601e-01 2.020240e-01 4.502748e-01 1.401473e-01 -3.200825e-01
-1.587681e+00 -4.028783e-01 -5.061336e-01 -8.752458e-01 -1.334127e-01 -1.252038e-01 3.997651e-01 -2.515914e-01
-1.324535e+00 -6.116272e-01 7.896669e-01 -7.747934e-01 -2.400131e-01 6.068778e-01 5.131058e-01 -2.927431e-01
-1.987587e-01 -1.485269e-01 -1.082395e-02 -1.795742e-01 -2.439469e-01 -2.396186e-01 7.458701e-02 -1.806845e-01
4.665551e-01 5.123850e-01 7.446988e-01 -7.763525e-02 1.836167e-01 4.386808e-01 1.160916e-01 -2.433209e-01
-2.341324e-01 1.066808e+00 4.967570e-01 -1.534650e-01 2.891968e-01 3.869921e-01 1.284746e-01 -3.239844e-01
-1.562399e+00 4.345213e-01 4.770840e-01 -5.843359e-01 2.344106e-01 3.785756e-01 2.698581e-01 -2.946736e-01
-5.807842e-01 -3.949798e-01 8.207884e-01 -2.111437e-01 6.058776e-02 4.504101e-01 1.255609e-01 -1.964984e-01
-9.099564e-02 -8.887208e-02 4.281263e-01 2.488174e-02 -2.709447e-01 8.658086e-01 4.118274e-01 -9.122058e-02
-5.615953e-01 -5.049625e-01 -6.963473e-01 -5.854992e-01 -4.146598e-01 -5.968705e-01 4.355032e-01 -2.939753e-01
-8.271536e-01 7.623907e-02 1.144056e+00 -2.190172e-01 1.219802e-01 4.521724e-01 1.336538e-01 -2.839484e-01
-4.881509e-01 2.775358e-02 3.232122e-01 -5.024919e-01 1.168438e-01 3.042507e-01 1.793595e-01 -1.745266e-01
3.023456e-02 4.554960e-02 1.406526e+00 -9.650396e-02 1.124166e-01 5.488954e-01 1.616183e-01 -3.274237e-01
-7.688893e-02 -7.470930e-01 7.594617e-01 -1.371399e-01 1.964247e-02 4.358280e-01 1.045696e-01 -3.034111e-01
-2.035186e-01 8.905008e-01 6.447083e-01 -1.617981e-01 1.939521e-01 4.282897e-01 1.236141e-01 -2.246730e-01
5.020143e-02 7.042212e-02 3.893560e-01 -2.682364e-01 1.577857e-01 4.687805e-01 1.583011e-01 -1.529986e-01
-1.547341e-01 -9.200138e-02 2.732975e-01 -1.272243e-01 -5.892326e-01 2.270224e-01 2.074601e-01 -1.384809e-01
9.016009e-01 -2.115886e-01 -3.942479e-01 8.444804e-01 -1.074141e-01 -2.662003e-01 3.977737e-01 -2.862827e-01
-6.811255e-01 7.382885e-01 1.333472e+00 -2.513820e-01 2.688055e-01 5.671396e-01 2.285483e-01 -2.906038e-01
-1.545823e-01 -1.946627e-02 4.887392e-01 -8.108767e-02 1.851160e-01 1.615731e-01 3.347451e-02 -2.973028e-02
2.529770e-01 5.898335e-01 1.356233e+00 -5.852222e-02 2.258286e-01 5.633341e-01 1.858844e-01 -2.975697e-01
5.725224e-01 -7.886465e-01 -4.362746e-01 5.067005e-01 -6.288553e-01 -2.915399e-01 3.685999e-01 -2.800989e-01
6.339281e-01 -2.682113e-01 -7.574364e-01 5.732303e-01 -1.562975e-01 -5.945354e-01 3.532471e-01 -2.786534e-01
-2.980781e-01 4.844922e-02 2.635961e-01 -7.528703e-01 1.336912e-01 2.007615e-01 3.124961e-01 -5.958212e-02
-1.978682e-01 2.508129e-01 2.834579e-01 -2.211830e-01 5.034060e-01 1.612626e-01 1.641726e-01 -7.631561e-02
-4.953855e-01 2.944346e-01 1.928303e-01 3.595223e-01 -2.569309e-01 2.372771e-01 1.257851e-01 -1.792862e-01
1.602124e-02 -1.191202e-01 -1.289439e-01 -9.649301e-02 7.603697e-02 2.421347e-01 3.686087e-02 -1.962481e-01
2.444503e-01 -5.964831e-01 -8.137712e-01 2.094182e-01 -4.619581e-01 -6.442287e-01 3.361459e-01 -2.770741e-01
-1.052211e+00 2.957125e-01 3.611966e-01 -2.945949e-01 1.642043e-01 3.748369e-01 1.271259e-01 -2.482344e-01
-9.658755e-01 -2.979870e-01 1.625186e-01 -2.667125e-01 7.274645e-02 3.508443e-01 9.975968e-02 -2.755395e-01
-9.145127e-01 4.324893e-02 1.136907e+00 -2.110230e-01 1.258172e-01 4.458462e-01 1.295698e-01 -3.280104e-01
4.961151e-01 -6.263627e-01 1.168802e+00 7.089857e-02 -9.643919e-02 5.770151e-01 1.736368e-01 -2.915372e-01
3.131947e-01 -4.291963e-01 1.496682e+00 1.925718e-02 -4.036036e-02 6.789735e-01 2.315024e-01 -2.946608e-01
-1.760737e-01 1.021584e-01 2.759121e-01 -1.065893e-01 2.860033e-01 -2.246323e-01 7.180941e-02 -4.462193e-02
4.219641e-01 2.419893e-01 4.032856e-01 2.240301e-01 2.327980e-01 3.110490e-01 1.005679e-01 -1.749168e-01
-3.818150e-01 7.082965e-01 -2.223080e-02 -1.939925e-01 2.736401e-01 2.798273e-01 9.540766e-02 -2.219859e-01
-1.861941e-01 -8.180205e-03 8.262894e-02 -7.896697e-01 -5.513498e-02 -2.452567e-01 3.433845e-01 -1.543827e-01
1.169905e-01 4.196471e-01 7.281668e-01 -1.732796e-01 1.362072e-01 4.194556e-01 1.122606e-01 -1.775913e-01
-5.246049e-01 6.816161e-01 1.609003e+00 -2.308186e-01 2.891305e-01 6.903087e-01 3.066999e-01 -2.919084e-01
-6.762634e-01 -8.412127e-01 4.640394e-01 -2.577202e-01 -1.015540e-01 3.725870e-01 1.077770e-01 -3.118574e-01
-5.374118e-01 -6.631790e-01 1.422036e+00 -2.331816e-01 -6.815533e-02 6.288931e-01 2.272627e-01 -2.911923e-01
3.540355e-01 3.311289e-03 -1.058602e-01 5.203015e-01 4.817633e-02 -1.723048e-01 1.513618e-01 -2.445470e-01
1.053639e-01 6.611209e-01 1.561464e-01 -1.065357e-01 2.268277e-01 3.533084e-01 9.381375e-02 -2.005777e-01
-5.739091e-01 6.830579e-01 3.902205e-01 -2.130645e-01 2.244027e-01 3.860145e-01 1.223801e-01 -1.802141e-01
2.548026e-01 -5.240352e-01 3.381756e-01 -7.482609e-02 2.406973e-02 3.784136e-01 7.468757e-02 -2.443380e-01
-5.854064e-01 8.460051e-01 7.432241e-01 -1.946154e-01 2.120607e-01 4.242666e-01 1.314235e-01 -2.658705e-01
-1.196760e+00 -1.162902e-01 1.128358e+00 -3.809965e-01 7.643493e-02 5.381894e-01 2.203242e-01 -2.863852e-01
2.483890e-01 7.812739e-01 7.004410e-01 -7.089672e-02 2.575693e-01 4.375940e-01 1.314284e-01 -2.574044e-01
-2.965035e-01 7.689185e-02 2.058587e-01 -6.758041e-01 2.350859e-01 -8.336973e-03 2.560230e-01 -1.308910e-01
2.925331e-01 -2.047791e-01 2.836216e-01 -7.698098e-02 8.654045e-02 3.764187e-01 7.755316e-02 -1.691133e-01
-7.358902e-01 7.088396e-01 5.547254e-01 -2.352203e-01 2.232006e-01 4.213191e-01 1.413284e-01 -2.164621e-01
-8.721419e-01 -5.536084e-02 4.631791e-01 3.156945e-01 9.259324e-02 3.830733e-02 5.485198e-02 -1.691349e-01
-2.868331e-01 1.280829e-01 -2.993322e-01 -2.131218e-01 1.749664e-01 -1.664349e-01 5.186736e-02 -2.095808e-01
1.107514e-01 -8.345332e-02 3.469287e-01 4.353662e-01 -1.826521e-01 3.737628e-01 1.813021e-01 -1.642130e-01
4.544622e-01 -1.464313e-01 6.173657e-01 -1.446284e-02 8.146070e-02 4.281224e-01 9.506692e-02 -2.049624e-01
-6.278750e-01 -8.640102e-01 1.114545e+00 -2.630722e-01 -1.559171e-01 5.539520e-01 2.001900e-01 -2.874439e-01
-1.354984e-01 5.453229e-02 2.334931e-01 5.750474e-02 3.428664e-01 -4.075043e-01 1.434620e-01 -1.207403e-01
1.708091e-01 -1.366892e-01 -1.769907e-01 -7.074487e-02 8.089546e-02 2.569836e-01 3.879474e-02 -2.302764e-01
3.283289e-01 5.589807e-01 9.391319e-01 -7.037848e-02 2.074506e-01 4.744456e-01 1.365437e-01 -2.624805e-01
-1.864434e-01 -1.934705e-01 1.340312e+00 -1.401136e-01 6.590612e-02 5.420738e-01 1.589097e-01 -3.114880e-01
8.256813e-01 -4.811796e-01 3.672520e-01 3.899757e-01 -1.846991e-01 2.871424e-01 1.343228e-01 -2.849353e-01
-1.118160e+00 1.114405e+00 4.219670e-01 -4.314916e-01 4.446299e-01 3.633297e-01 2.579446e-01 -2.912707e-01
-3.569253e-01 4.504432e-01 -1.027461e-01 -2.644274e-01 4.041547e-01 -3.366187e-02 1.171980e-01 -1.921148e-01
6.602912e-03 4.016555e-02 1.129607e-02 3.403265e-01 1.431387e-01 -4.035149e-01 1.495676e-01 -1.726051e-01
-9.411248e-01 6.422026e-02 -1.014109e-01 -3.005196e-01 1.206756e-01 2.666359e-01 8.798468e-02 -2.998116e-01
3.725656e-01 8.952712e-01 -9.542387e-01 2.182688e-01 6.800204e-01 -5.102791e-01 3.852269e-01 -2.513039e-01
-6.415356e-01 -1.493462e-01 1.280272e+00 -1.981643e-01 9.750300e-02 4.723333e-01 1.359374e-01 -3.135248e-01
-2.831702e-01 8.789636e-01 5.266167e-02 -1.429055e-01 3.839779e-01 1.743724e-01 9.913338e-02 -2.666252e-01
-5.240645e-01 8.394175e-01 6.317332e-01 -2.012246e-01 2.347175e-01 4.274805e-01 1.391616e-01 -2.406227e-01
-2.760235e-01 -5.432124e-01 1.063251e+00 -1.640801e-01 7.307583e-02 4.614869e-01 1.226163e-01 -2.743726e-01
-2.543042e-02 6.383703e-03 2.425252e-01 -6.879379e-01 1.836077e-01 2.477290e-01 2.841700e-01 -1.809920e-01
3.437101e-01 -5.562163e-01 4.173123e-01 3.107956e-01 -4.179005e-01 3.998784e-01 2.155687e-01 -2.703303e-01
-4.553379e-01 1.777256e-01 -2.128090e-01 -3.261670e-01 2.064823e-01 -1.008929e-01 7.959961e-02 -2.052240e-01
-2.325454e-01 3.015111e-03 7.295932e-02 -3.567413e-01 9.576439e-02 -2.276341e-01 9.412622e-02 -1.747570e-01
-2.254837e-01 5.007994e-01 -8.129642e-03 -2.773565e-01 8.285292e-01 -6.312299e-03 3.817135e-01 -1.674119e-01
-8.105515e-01 -5.829400e-01 3.671573e-01 -2.658557e-01 -2.003223e-03 3.669812e-01 1.026792e-01 -2.959542e-01
6.348368e-01 3.360205e-01 3.213822e-01 6.388004e-02 1.911789e-01 3.502581e-01 8.165539e-02 -2.877867e-01
-1.607816e-01 9.475423e-01 8.407157e-01 -1.370963e-01 3.029731e-01 4.536692e-01 1.582019e-01 -3.082628e-01
-1.109711e+00 -4.800966e-01 1.119703e+00 -3.808141e-01 -2.419354e-02 5.491216e-01 2.235697e-01 -2.889959e-01
-2.002300e-01 -1.002804e+00 -3.343315e-01 -2.124818e-01 -8.725335e-01 -2.056575e-01 4.243791e-01 -2.975626e-01
-9.511562e-01 2.584847e-02 8.046692e-01 -2.340455e-01 1.263783e-01 4.373058e-01 1.309926e-01 -2.357644e-01
